project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,parking,developers
Unkown,4200000.0,,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Builder Floor Apartment,0,0,5,Resale,Ready to Move,1 Covered,Unknown
Regency Estate,19000000.0,,3,3,Dombivli,Beyond Thane,19.2094006,73.0939483,Semi-Furnished,Apartment,0,24,8,Resale,Ready to Move,,Regency Group
Rajwada Heritage,1300000.0,,,,Murbad,Beyond Thane,19.2663415745285,73.3933927481555,,Residential Plot,0,2,3,Resale,,,Midas Touch Realty
Unkown,5200000.0,,2,1,Sagarli Gaon Dombivli East,Beyond Thane,19.21112486,73.10220178,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Yash Enclave,4200000.0,610,1,1,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,2800000.0,,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,1 Covered,Unknown
Mohan Nano Estates,1600000.0,,1,1,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Semi-Furnished,Apartment,0,14,2,Resale,Ready to Move,,Mohan Group
Unkown,3226000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Builder Floor Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,2100000.0,,1,1,Kasheli,Beyond Thane,19.2301651,73.0171568,Semi-Furnished,Builder Floor Apartment,0,0,2,Resale,Ready to Move,,Unknown
Karaam Residency,2200000.0,,1,1,Asangaon,Beyond Thane,19.4390197,73.3030715,Unfurnished,Apartment,0,7,2,Resale,Ready to Move,,Unknown
Umiya Complex,2600000.0,615,1,2,Badlapur West,Beyond Thane,19.1760975692482,73.2401614495576,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Godrej Nirvaan,8060773.0,,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,45,5,Resale,,,Godrej Properties
Unkown,1600000.0,500,1,2,Diva Manpada Road,Beyond Thane,19.18568576,73.07786367,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Godrej Riverside,8300000.0,865,2,2,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Semi-Furnished,Apartment,0,27,8,Resale,Ready to Move,,Godrej Properties
Mahalaxmi Heights,7200000.0,,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,9,5,Resale,Ready to Move,,EKVEERA GROUPS
Unkown,8500000.0,,2,2,,Beyond Thane,,,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Landscape Heritage,5500000.0,750,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,13,6,Resale,Ready to Move,,Landscape Infrastructure
Mohan Highlands,3500000.0,450,1,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,26,8,Resale,Ready to Move,1 Covered,Mohan Group
Omkar Residency,4250000.0,,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,0,4,Resale,Ready to Move,,OSSK CORP
Mohan Suburbia,7000000.0,940,3,2,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Furnished,Apartment,0,32,2,Resale,Ready to Move,,Mohan Group
Mohan Palms,3200000.0,511,1,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,44,8,Resale,Ready to Move,,Mohan Group
Mohan Palms,3175000.0,500,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,44,8,Resale,Ready to Move,,Mohan Group
Aspire Complex,2400000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,10,5,Resale,Ready to Move,,Aspire Builders
Regency Anantam,5500000.0,527,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,29,5,Resale,Ready to Move,,Regency Group
Mantri laxcon Godrej Park,5500000.0,720,2,2,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Semi-Furnished,Apartment,0,0,8,Resale,Ready to Move,,Mantri Realty Ltd.
Om Sai Sankul,3500000.0,411,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,21,4,Resale,Ready to Move,,Om Sai Constructions
Elite Landmark,2500000.0,475,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,56,6,Resale,Ready to Move,,Elite Eco Homes
Elite Landmark,2300000.0,504,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Furnished,Apartment,0,56,6,Resale,Ready to Move,,Elite Eco Homes
Elite Landmark,2600000.0,490,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Furnished,Apartment,0,56,6,Resale,Ready to Move,,Elite Eco Homes
Mangalmurti Dham,2500000.0,403,1,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,8,8,Resale,Ready to Move,,Mangal Group
Mangeshi Dazzel,13000000.0,972,3,3,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Furnished,Apartment,0,14,1,Resale,Ready to Move,,TANNA ASSOCIATES
Laabh Enclave,3300000.0,396,2,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,9,6,Resale,Ready to Move,,Laabh Group
Panvelkar Green City,2800000.0,455,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,27,6,Resale,Ready to Move,,Panvelkar Group
Panvelkar Green City,2800000.0,446,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,27,6,Resale,Ready to Move,,Panvelkar Group
Parshuram Malhar,3200000.0,516,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,16,6,Resale,Ready to Move,,Dalal Group
Parvati Angan,2300000.0,432,1,1,Murbad,Beyond Thane,19.2663415745285,73.3933927481555,Unfurnished,Apartment,0,11,3,Resale,Ready to Move,,Sumitra Buildcons Pvt. Ltd.
Happy Home Sarvodaya Nagar,3950000.0,673,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,17,6,Resale,Ready to Move,,Happy Home Group
Happy Home Sarvodaya Nagar,4450000.0,673,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,17,6,Resale,Ready to Move,,Happy Home Group
Happy Home Sarvodaya Nagar,4200000.0,648,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,17,6,Resale,Ready to Move,,Happy Home Group
Laxmi kamal  Shankar Heights,2650000.0,450,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,4,6,Resale,Ready to Move,,Laxmi kamal Associates
ZP Hills,2000000.0,441,1,1,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Unfurnished,Apartment,0,23,2,Resale,Ready to Move,,Rohan Constructions
Ajmera New Era,5000000.0,512,1,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,33,5,Resale,Ready to Move,,Ajmera Realty & Infra India Ltd.
Arihant Akriti,2500000.0,457,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,18,8,Resale,Ready to Move,,Arihant Superstructures Ltd
Arihant Akriti,3100000.0,457,1,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,18,8,Resale,Ready to Move,,Arihant Superstructures Ltd
Arihant Aksh,3600000.0,619,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,17,8,Resale,Ready to Move,,Arihant Superstructures Ltd.
Arihant Aksh,3000000.0,442,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,17,8,Resale,Ready to Move,,Arihant Superstructures Ltd.
Arihant Aksh,4000000.0,590,2,4,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,17,8,Resale,Ready to Move,,Arihant Superstructures Ltd.
Sanghvi Golden City,3000000.0,583,2,2,Atgaon,Beyond Thane,19.503957,73.3280377,Unfurnished,Apartment,0,22,0,Resale,Ready to Move,,Sanghvi Group Of Companies
Sanghvi Golden City,1950000.0,425,1,2,Atgaon,Beyond Thane,19.503957,73.3280377,Unfurnished,Apartment,0,22,0,Resale,Ready to Move,,Sanghvi Group Of Companies
Sai Landmark,1500000.0,431,1,2,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,Unfurnished,Apartment,0,10,2,Resale,Ready to Move,,Sri Developer
Bhagirathi Vishwa,2700000.0,540,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,13,8,Resale,Ready to Move,,Thanekar Group
Vedi Residency,3000000.0,342,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,23,5,Resale,Ready to Move,,Shree Ganesh Builders & Developers
Mehta Amrut Siddhi,3400000.0,486,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,16,4,Resale,Ready to Move,,Mehta Group
Virat Heritage,3000000.0,650,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Semi-Furnished,Apartment,0,10,4,Resale,Ready to Move,,Virat Group
Rapid Residency,850000.0,263,1,1,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Apartment,0,7,0,Resale,Ready to Move,,Atlas Housing
Galaxy Apartments I,5000000.0,900,2,3,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,14,6,Resale,Ready to Move,,Galaxy Developers
Best Complex,1890000.0,367,1,1,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Bhagirathi Vishwa,3200000.0,587,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,13,8,Resale,Ready to Move,,Thanekar Group
Virat Vastu,6000000.0,666,2,2,Ambivli,Beyond Thane,19.265744998267,73.1731540259384,Unfurnished,Apartment,0,31,4,Resale,Ready to Move,,Virat Construction
Ganesh Krupa,2400000.0,526,2,1,Hendre Pada,Beyond Thane,19.1698517532363,73.2474271980168,Unfurnished,Apartment,0,8,0,Resale,Ready to Move,,Pratham Developers
Mehta Amrut Siddhi,4000000.0,373,1,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,16,4,Resale,Ready to Move,,Mehta Group
Konark Nirman Garden,2600000.0,486,1,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,27,8,Resale,Ready to Move,,Konark Nirman Pvt. Ltd.
Square Height,2900000.0,486,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,19,1,Resale,Ready to Move,,Shivvishwa Realtors Pvt Ltd.
Mumbai Sister City By Lodha,3800000.0,311,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,54,5,Resale,Under Construction,,Lodha Developers Limited
Shankheshwar Presidency,5500000.0,684,2,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,15,5,Resale,Ready to Move,,Shankheshwar Group of Companies
Shankheshwar Presidency,3300000.0,389,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,15,5,Resale,Ready to Move,,Shankheshwar Group of Companies
Marathon Next town,3500000.0,486,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,41,5,Resale,Ready to Move,,Marathon Realty Pvt. Ltd.
Kalp Nisarg,3150000.0,605,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,24,8,Resale,Ready to Move,,Kalp Group
Kalp Nisarg,3350000.0,634,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,24,8,Resale,Ready to Move,,Kalp Group
VBHC,2700000.0,636,2,2,Vasind,Beyond Thane,19.4059529362434,73.2634315742197,Unfurnished,Apartment,0,29,2,Resale,Ready to Move,,VBHC
Sai Leela,4000000.0,685,2,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,20,2,Resale,Ready to Move,,Famous Builders And Developers
Sadguru Residency,1700000.0,256,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,8,5,Resale,Ready to Move,,R K Construction
Sai Vision Residency,1990000.0,450,1,1,Asangaon,Beyond Thane,19.4390197,73.3030715,Unfurnished,Apartment,0,24,2,Resale,Ready to Move,,Vision Realtors
Abhidarshan Homes,2700000.0,299,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,16,4,Resale,Ready to Move,,Abhidarshan Combines
Harmony Enclave,2200000.0,464,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,27,6,Resale,Ready to Move,,Shree Ganesh Creations
Aashapura Crown City,4200000.0,436,1,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Furnished,Apartment,0,10,5,Resale,Ready to Move,,Aashapura Builders and Developers
Empire Centrum,7500000.0,828,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Furnished,Apartment,0,42,6,Resale,Ready to Move,,Empire Industries Pvt. Ltd.
Shiv Residency,3000000.0,479,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,13,6,Resale,Ready to Move,,Shiv Group
Haware Pinnacle,2700000.0,434,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,14,5,Resale,Ready to Move,,Haware Engineers & Builders Pvt Ltd
Haware Pinnacle,5500000.0,641,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,14,5,Resale,Ready to Move,,Haware Engineers & Builders Pvt Ltd
Haware Pinnacle,5000000.0,613,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,14,5,Resale,Ready to Move,,Haware Engineers & Builders Pvt Ltd
Haware Pinnacle,2800000.0,434,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,14,5,Resale,Ready to Move,,Haware Engineers & Builders Pvt Ltd
Shree Tisai Residency,2000000.0,374,1,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,12,8,Resale,Ready to Move,,Tisai Construction
Sai Aashray,2200000.0,389,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Semi-Furnished,Apartment,0,23,2,Resale,Ready to Move,,Neelkanth Constructions
Aryan Apartment,1300000.0,504,1,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,8,8,Resale,Ready to Move,,Arya Developers
Om sai Homes,4300000.0,562,1,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,38,6,Resale,Ready to Move,,Infinity Buildcon
Vinayak Complex,4800000.0,576,2,2,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Apartment,0,5,0,Resale,Ready to Move,,Sadguru Sheltor
Parshuram Plaza,2200000.0,446,1,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Semi-Furnished,Apartment,0,10,8,Resale,Ready to Move,,Shree Sadguru Krupa Developers
Parshuram Plaza,1800000.0,266,1,1,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,10,8,Resale,Ready to Move,,Shree Sadguru Krupa Developers
Himalaya Complex,1700000.0,382,1,1,Vangani,Beyond Thane,19.0925602606021,73.2971135741545,Unfurnished,Apartment,0,10,4,Resale,Ready to Move,,Himalaya Builders And Developers
Satyam Sheela,6500000.0,936,3,2,Badlapur East,Beyond Thane,19.1639249,73.2459247,Furnished,Apartment,0,13,6,Resale,Ready to Move,,Satyam Group
Shankheshwar Crystal,2200000.0,410,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Semi-Furnished,Apartment,0,15,4,Resale,Ready to Move,,Shankheshwar Group of Companies
Rathi Osho Dhara Park,1650000.0,310,1,2,Asangaon,Beyond Thane,19.4390197,73.3030715,Unfurnished,Apartment,0,17,2,Resale,Ready to Move,,Osho Dhara Realtors
Rathi Osho Dhara Park,2000000.0,454,1,1,Asangaon,Beyond Thane,19.4390197,73.3030715,Unfurnished,Apartment,0,17,2,Resale,Ready to Move,,Osho Dhara Realtors
Haware Pinnacle,2400000.0,434,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,14,5,Resale,Ready to Move,,Haware Engineers & Builders Pvt Ltd
Haware Pinnacle,3600000.0,438,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,14,5,Resale,Ready to Move,,Haware Engineers & Builders Pvt Ltd
Yogeshwar Park,2100000.0,432,1,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,9,8,Resale,Ready to Move,,Shree Yogeshwar Builders And Developers
Mahakavi Kalidas Heights,2900000.0,594,2,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,7,8,Resale,Ready to Move,,Vaidya Group of Company
Shaswat Park,2350000.0,464,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,10,6,Resale,Ready to Move,,Shashwat Group Builders
Shaswat Park,2400000.0,454,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,10,6,Resale,Ready to Move,,Shashwat Group Builders
Krishna Paradise,3000000.0,436,1,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Semi-Furnished,Apartment,0,9,8,Resale,Ready to Move,,Gopal Krishna Developers
Palava Downtown,8500000.0,1076,3,3,Dombivli,Beyond Thane,19.2094006,73.0939483,Semi-Furnished,Apartment,0,37,8,Resale,Ready to Move,,Palava Downtown
Palava Downtown,5900000.0,792,2,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,37,8,Resale,Ready to Move,,Palava Downtown
Vasant Park,4300000.0,468,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,35,5,Resale,Ready to Move,,Vasant Builders
Vasant Park,4400000.0,461,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,35,5,Resale,Ready to Move,,Vasant Builders
Vasant Park,4300000.0,464,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,35,5,Resale,Ready to Move,,Vasant Builders
Raunak City,3600000.0,396,1,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,13,8,Resale,Ready to Move,,Raunak Group
Raunak City,3700000.0,433,1,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Semi-Furnished,Apartment,0,13,8,Resale,Ready to Move,,Raunak Group
Raunak City,3500000.0,439,1,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Semi-Furnished,Apartment,0,13,8,Resale,Ready to Move,,Raunak Group
Unkown,2350000.0,623,2,2,Dahivali,Beyond Thane,19.1303459699129,73.2441715490011,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,4000000.0,423,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,3200000.0,540,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,1775000.0,373,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,2600000.0,389,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Unkown,2500000.0,612,2,2,Dahivali,Beyond Thane,19.1303459699129,73.2441715490011,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,3500000.0,486,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,4500000.0,464,1,2,Usarghar Gaon,Beyond Thane,19.1817402468934,73.0728836456032,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,7800000.0,410,2,2,Usarghar Gaon,Beyond Thane,19.1817402468934,73.0728836456032,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,3000000.0,436,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,2300000.0,429,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Unkown,5475000.0,654,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,4500000.0,557,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,5800000.0,691,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,5600000.0,693,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,5600000.0,654,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,6300000.0,557,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,5700000.0,654,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,3500000.0,428,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,5000000.0,611,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,6500000.0,641,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,5700000.0,710,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,22500000.0,832,2,2,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,7000000.0,216,1,1,Dombivli,Beyond Thane,19.2094006,73.0939483,Furnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Unkown,1950000.0,443,1,2,Karjat,Beyond Thane,18.9112989,73.328189,Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,3200000.0,353,1,1,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Unkown,6500000.0,529,2,2,Tilak Nagar Kalyan,Beyond Thane,19.2502288299618,73.1250049630577,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,5500000.0,385,1,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,2100000.0,324,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Unkown,3500000.0,382,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Shivom Galaxy,4261000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,8,2,New Property,Under Construction,,Shivom Developer
Shivom Galaxy,4150000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,8,2,New Property,Under Construction,,Shivom Developer
Shri Siddhi Rajeshwari Residency,2400000.0,396,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Furnished,Apartment,0,4,4,Resale,Ready to Move,,Unknown
Globe Paradise,12200000.0,576,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,3,5,Resale,Ready to Move,,Unknown
Amar Galaxy,4750000.0,,1,2,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Unfurnished,Apartment,0,22,2,New Property,Under Construction,,Amar Groups of Companies
Saraswati Meera Park Royale,3600000.0,468,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,19,6,Resale,Ready to Move,,Saraswati Buildcon
Shree Krishna Gokuldham Society,2700000.0,504,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,7,5,Resale,Ready to Move,,Shree Krishna Group
Samarth Seasons Sahara,6400000.0,648,2,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,6,2,Resale,Ready to Move,,Samarth Sai Builders & Developers
Prathmesh Anandi Heights,8000000.0,576,2,2,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Unfurnished,Apartment,0,5,2,Resale,Under Construction,,Prathmesh Developers
Umbrella Ravi Residency,3000000.0,410,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,10,5,Resale,Ready to Move,,Umbrella Group
Panvelkar Rockford Estate,3300000.0,554,2,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,0,8,Resale,Ready to Move,,Panvelkar Group
Sanghvi Shankheshwar ,4500000.0,468,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Sanghvi Group
Sanghvi Shankheshwar ,3260000.0,432,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Sanghvi Group
Aditya Apartments,2500000.0,432,2,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,3,8,Resale,Ready to Move,,Aditya Developers
Bhav Residency,2800000.0,407,1,2,Kasheli,Beyond Thane,19.2301651,73.0171568,Semi-Furnished,Apartment,0,4,2,Resale,Ready to Move,,Ramdev Developers
Tharwani Meghna Montana,3000000.0,248,1,2,Kamlakar Nagar,Beyond Thane,19.221013391677,73.1979031225356,Unfurnished,Apartment,0,22,0,Resale,Ready to Move,,Tharwani Construction Pvt. Ltd.
